Row_ID,Slice_Type,5QI_Class,Resource_Type,QoS_Priority,Use_Case,Device_Type,Packet_Delay_Budget_ms,Packet_Loss_Rate,Throughput_Mbps,Guaranteed_Bit_Rate_Mbps,Bandwidth_MHz,Signal_Strength_dBm,SNR_dB,Jitter_ms,Network_Load_Percent,Duration_s,Modulation_Type,Num_UEs
159,eMBB,2,Non-GBR,51,VR Gaming,Tablet,159.2,0.0005309252800499086,13.853363,0.0,50,-74.31,24.28,5.3401,65.22,66.72,64-QAM,55
160,eMBB,7,Non-GBR,51,VR Gaming,AR Headset,166.0594,0.00035567378746784373,13.368655,0.0,200,-72.92,18.99,5.4397,70.54,104.09,64-QAM,58
161,eMBB,9,Non-GBR,51,Live Streaming,Smart TV,159.861,0.000660422589445353,13.732075,0.0,50,-74.35,23.46,11.2185,65.41,93.02,64-QAM,55
162,eMBB,3,Non-GBR,45,AR Navigation,Laptop,165.3288,0.0007758972892325647,13.399006,0.0,100,-74.56,23.45,9.5068,70.44,6.05,64-QAM,59
163,eMBB,9,Non-GBR,47,AR Navigation,Smart TV,168.5871,0.0007669432686694755,13.460631,0.0,100,-72.77,24.26,5.3957,71.29,74.33,64-QAM,60
164,eMBB,4,Non-GBR,47,Live Streaming,Laptop,174.2012,0.0007212345645365078,14.727872,0.0,200,-72.17,21.97,12.3383,65.06,115.5,64-QAM,55
165,eMBB,6,Non-GBR,46,Video Conferencing,AR Headset,176.3887,0.0007274917530030508,14.472689,0.0,200,-73.49,23.12,5.4312,70.11,38.56,64-QAM,60
166,eMBB,6,Non-GBR,48,Live Streaming,Smart TV,171.4052,0.000765552361136827,14.874099,0.0,50,-74.31,21.8,14.5893,68.14,88.58,64-QAM,58
167,eMBB,6,Non-GBR,54,VR Gaming,Laptop,180.5162,0.0008192030482717425,14.284636,0.0,50,-73.07,23.48,9.2876,69.03,60.2,64-QAM,58
168,eMBB,3,Non-GBR,53,Video Conferencing,Smart TV,179.9324,0.0008552819964504799,14.113164,0.0,200,-74.63,21.47,5.905,71.9,103.24,64-QAM,60
169,eMBB,6,Non-GBR,54,AR Navigation,Smart TV,179.6406,0.0008152655023016288,14.865702,0.0,200,-72.1,22.88,12.7877,65.09,98.23,64-QAM,54
170,eMBB,3,Non-GBR,47,AR Navigation,AR Headset,173.7985,0.0007413657266135349,14.301786,0.0,100,-73.63,22.19,10.0521,63.17,43.09,64-QAM,53
171,eMBB,8,Non-GBR,54,AR Navigation,Laptop,171.9909,0.000687706520228133,15.037394,0.0,100,-72.84,24.74,16.8837,62.35,78.49,64-QAM,53
172,eMBB,2,Non-GBR,48,VR Gaming,Smart TV,167.8766,0.0006385552840186811,15.10546,0.0,100,-74.41,25.07,11.4314,62.14,28.42,64-QAM,50
173,eMBB,4,Non-GBR,54,Live Streaming,AR Headset,169.0151,0.0007641043831152102,14.523273,0.0,200,-72.85,23.26,8.3268,63.91,71.31,64-QAM,55
174,eMBB,9,Non-GBR,53,Live Streaming,Tablet,181.3042,0.0008100937962245813,14.620837,0.0,200,-74.56,23.59,14.4428,64.69,109.79,64-QAM,53
175,eMBB,9,Non-GBR,46,Live Streaming,Smart TV,172.5723,0.0004447913976375817,14.868747,0.0,200,-75.03,21.43,8.4568,64.0,97.27,64-QAM,55
176,eMBB,3,Non-GBR,51,Cloud Download,Smartphone,164.2394,0.0005090097209029972,14.898928,0.0,100,-72.51,23.04,15.323,65.14,27.33,64-QAM,53
177,eMBB,8,Non-GBR,50,VR Gaming,AR Headset,175.8139,0.0005264707451237241,13.823316,0.0,200,-72.01,23.71,9.8861,62.17,44.6,64-QAM,52
178,eMBB,7,Non-GBR,54,Live Streaming,Smartphone,175.33,0.0005214216194663464,13.325265,0.0,50,-71.62,27.34,12.0085,65.94,35.56,64-QAM,53
179,eMBB,5,Non-GBR,51,Video Conferencing,Laptop,171.6693,0.0004829712446767799,13.13633,0.0,200,-72.91,22.31,5.7578,60.22,95.46,64-QAM,51
180,eMBB,8,Non-GBR,46,Live Streaming,Smart TV,179.7474,0.0005965627602474916,13.056804,0.0,200,-72.9,25.34,10.754,68.58,61.34,64-QAM,57
181,eMBB,6,Non-GBR,53,Cloud Download,AR Headset,175.7166,0.0006954340009777221,13.331212,0.0,200,-71.24,25.33,15.5097,61.69,68.11,64-QAM,53
182,eMBB,9,Non-GBR,45,Cloud Download,AR Headset,186.6248,0.0005797375047545216,13.337351,0.0,200,-70.43,24.76,16.1235,56.62,66.06,64-QAM,49
183,eMBB,6,Non-GBR,52,AR Navigation,Smartphone,188.3471,0.0006138810295342331,12.580355,0.0,200,-72.72,27.1,8.6079,55.33,65.79,64-QAM,48
184,eMBB,1,Non-GBR,52,VR Gaming,AR Headset,183.0895,0.0005007926762837532,12.788916,0.0,50,-71.57,24.63,8.3902,59.33,1.61,64-QAM,49
185,eMBB,7,Non-GBR,54,Live Streaming,AR Headset,194.5027,0.00038833448630648016,13.075554,0.0,50,-70.58,24.93,16.9628,56.52,40.96,64-QAM,49
186,eMBB,9,Non-GBR,47,VR Gaming,Smartphone,187.2452,0.00035664838964741377,13.287896,0.0,200,-71.71,24.06,17.8122,58.64,52.37,64-QAM,48
187,eMBB,8,Non-GBR,51,Cloud Download,Tablet,189.3963,0.000435350766702739,13.722913,0.0,100,-75.61,26.12,6.9462,57.2,83.6,64-QAM,49
188,eMBB,5,Non-GBR,50,Video Conferencing,Tablet,188.2468,0.000527600259099709,13.963213,0.0,200,-70.64,26.16,11.578,54.82,20.71,64-QAM,46
189,eMBB,4,Non-GBR,53,Live Streaming,AR Headset,193.0652,0.0005761713168108461,13.973994,0.0,200,-65.92,23.89,10.3525,51.75,32.2,64-QAM,43
190,eMBB,6,Non-GBR,54,Video Conferencing,Smartphone,198.229,0.0006473952395656535,13.712319,0.0,200,-70.52,23.12,18.0286,48.98,6.54,64-QAM,40
191,eMBB,5,Non-GBR,53,Video Conferencing,AR Headset,193.4009,0.0006902395255701667,12.688268,0.0,100,-71.74,24.56,6.9328,51.4,23.25,64-QAM,43
192,eMBB,6,Non-GBR,50,AR Navigation,Smart TV,185.1056,0.0005900349248922026,12.856822,0.0,100,-70.15,23.35,8.2888,54.5,23.38,64-QAM,45
193,eMBB,2,Non-GBR,48,VR Gaming,Smart TV,185.503,0.0006263291095908115,12.882774,0.0,100,-69.73,24.73,15.3361,51.76,15.58,64-QAM,42
194,eMBB,2,Non-GBR,51,VR Gaming,Tablet,178.5261,0.0007064728031269555,12.930365,0.0,50,-66.93,27.2,5.9968,46.56,105.06,64-QAM,39
195,eMBB,5,Non-GBR,45,Live Streaming,Smartphone,189.3985,0.0007787959794403743,12.19018,0.0,100,-72.51,24.32,12.2119,49.97,68.65,64-QAM,42
196,eMBB,1,Non-GBR,49,Live Streaming,Smartphone,186.8157,0.0009192683904899709,11.652338,0.0,50,-68.49,24.96,11.3859,49.75,65.61,64-QAM,43
197,eMBB,8,Non-GBR,45,Live Streaming,Laptop,181.3175,0.0009735762165728841,12.255689,0.0,50,-67.83,25.58,9.6838,45.08,86.82,64-QAM,37
198,eMBB,6,Non-GBR,53,Live Streaming,Smartphone,180.4201,0.0009588657769112703,12.215539,0.0,100,-69.75,26.54,10.3958,47.31,77.31,64-QAM,41
199,eMBB,3,Non-GBR,45,Video Conferencing,Laptop,170.4055,0.0010800287086405508,12.535241,0.0,100,-68.55,22.02,11.4335,46.14,42.21,64-QAM,39
200,eMBB,2,Non-GBR,46,Live Streaming,Smartphone,164.2417,0.0009798909881874184,12.473645,0.0,100,-66.27,24.93,6.7825,41.63,51.92,64-QAM,34
201,eMBB,4,Non-GBR,45,Live Streaming,Laptop,172.6663,0.0007683566606296424,12.415202,0.0,50,-67.3,25.79,12.0935,45.23,9.1,64-QAM,40
202,eMBB,2,Non-GBR,47,Video Conferencing,Smartphone,168.2344,0.0007081517953511589,12.812934,0.0,200,-71.27,27.31,14.5321,44.92,57.86,64-QAM,39
203,eMBB,1,Non-GBR,46,AR Navigation,Tablet,162.4066,0.0005921004432672133,12.416937,0.0,100,-67.47,24.71,13.5141,45.56,63.43,64-QAM,39
204,eMBB,7,Non-GBR,48,AR Navigation,Tablet,167.1541,0.0005123539377690663,12.379467,0.0,100,-69.04,22.73,6.8154,44.54,53.41,64-QAM,39
205,eMBB,8,Non-GBR,53,Cloud Download,Smartphone,174.1056,0.0004974352708403596,12.061418,0.0,100,-67.12,27.3,7.0421,36.31,73.12,64-QAM,32
206,eMBB,3,Non-GBR,50,VR Gaming,Smart TV,176.9003,0.000430141151691362,11.797917,0.0,50,-67.19,25.38,8.6278,36.69,88.71,64-QAM,31
207,eMBB,9,Non-GBR,47,AR Navigation,Smart TV,181.1058,0.0004138254085682213,11.629509,0.0,50,-68.32,24.21,10.0107,40.1,42.6,64-QAM,35
208,eMBB,7,Non-GBR,48,Video Conferencing,Laptop,173.8675,0.0002986663684939424,11.744878,0.0,200,-65.45,25.15,10.1872,39.15,78.68,64-QAM,33
209,eMBB,4,Non-GBR,48,Live Streaming,Smart TV,164.0015,0.00033044855713328884,11.48532,0.0,100,-67.81,25.9,12.723,38.2,15.82,64-QAM,31
210,eMBB,3,Non-GBR,53,AR Navigation,AR Headset,174.4631,0.0003473635425765906,12.124726,0.0,50,-71.69,24.37,5.9261,47.27,93.39,64-QAM,41
211,eMBB,5,Non-GBR,45,Video Conferencing,Laptop,170.9165,0.00031217594644698284,11.585777,0.0,200,-68.08,23.04,5.5423,36.47,19.88,64-QAM,32
212,eMBB,5,Non-GBR,54,Live Streaming,Laptop,168.5771,0.00037298172966670015,11.474237,0.0,100,-67.08,27.62,9.682,37.21,81.62,64-QAM,32
213,eMBB,1,Non-GBR,54,VR Gaming,Laptop,176.0453,0.0004591631885905037,11.24566,0.0,50,-64.68,28.34,13.8726,35.72,54.73,64-QAM,32
214,eMBB,4,Non-GBR,49,VR Gaming,Smartphone,177.2211,0.00034498691807573027,11.987347,0.0,100,-65.57,27.59,7.7163,33.86,87.94,64-QAM,31
215,eMBB,5,Non-GBR,53,AR Navigation,AR Headset,177.2139,0.000313418573713226,11.98516,0.0,100,-67.7,25.29,13.2743,30.02,23.09,64-QAM,25
216,eMBB,2,Non-GBR,54,Cloud Download,AR Headset,187.6683,0.0002876966301012967,12.3935,0.0,50,-61.49,26.47,9.0434,32.3,50.99,64-QAM,26
217,eMBB,9,Non-GBR,45,Video Conferencing,Laptop,178.6832,0.00025855131700303145,11.47441,0.0,50,-64.83,27.31,16.4435,26.77,30.49,64-QAM,24
218,eMBB,7,Non-GBR,53,Video Conferencing,Smart TV,180.9846,0.00032604348883751315,11.561979,0.0,50,-62.94,28.15,16.777,27.46,60.47,64-QAM,22
219,eMBB,6,Non-GBR,46,AR Navigation,Tablet,177.451,0.00033117136437182514,11.940164,0.0,100,-65.46,28.42,9.0163,25.79,82.65,64-QAM,22
220,eMBB,1,Non-GBR,45,AR Navigation,Laptop,175.9648,0.00033140698462620833,11.85038,0.0,100,-64.25,26.24,8.1119,26.58,88.8,64-QAM,22
221,eMBB,3,Non-GBR,45,Video Conferencing,Tablet,182.8569,0.00024070530930113502,12.258067,0.0,200,-64.8,26.88,10.7504,32.38,82.48,64-QAM,26
222,eMBB,1,Non-GBR,53,VR Gaming,Smartphone,181.0376,0.0002954045853734031,11.805594,0.0,100,-61.35,28.79,8.4793,18.95,83.03,64-QAM,18
223,eMBB,7,Non-GBR,50,AR Navigation,AR Headset,180.3754,0.00025043953765931104,12.376664,0.0,50,-63.03,29.61,13.901,25.73,26.41,64-QAM,22
224,eMBB,4,Non-GBR,47,VR Gaming,Smartphone,182.3521,0.0002751246842219528,13.299178,0.0,100,-61.85,29.26,16.015,17.96,71.86,64-QAM,15
225,eMBB,4,Non-GBR,51,AR Navigation,Laptop,175.5401,0.0003110660151581027,12.744755,0.0,200,-64.74,29.13,13.537,20.53,62.18,64-QAM,18
226,eMBB,3,Non-GBR,49,Cloud Download,Tablet,167.5909,0.0004230964156123211,12.22445,0.0,200,-66.02,27.69,14.6985,24.38,103.74,64-QAM,21
227,eMBB,3,Non-GBR,45,Cloud Download,Tablet,159.6472,0.00033918558983745214,12.723901,0.0,50,-63.43,30.07,9.2259,20.48,74.14,64-QAM,18
228,eMBB,5,Non-GBR,48,VR Gaming,Laptop,147.382,0.00020375127450891731,13.203777,0.0,50,-61.38,28.99,6.0341,16.25,50.19,64-QAM,16
229,eMBB,3,Non-GBR,49,Cloud Download,Smartphone,161.732,0.00023474300405828844,12.552687,0.0,200,-63.75,27.05,13.2065,16.55,88.24,64-QAM,17
230,eMBB,8,Non-GBR,51,VR Gaming,Smartphone,154.5626,0.0003581284591122451,12.042814,0.0,200,-61.86,30.11,8.537,19.96,55.48,64-QAM,19
231,eMBB,5,Non-GBR,54,Video Conferencing,Laptop,153.6703,0.00046832385800817843,11.670824,0.0,200,-60.09,29.55,11.8309,14.97,101.23,64-QAM,15
232,eMBB,3,Non-GBR,49,Video Conferencing,Smart TV,152.8127,0.0004906026419379698,10.815489,0.0,50,-65.25,27.63,7.4794,17.08,1.15,64-QAM,16
233,eMBB,4,Non-GBR,54,VR Gaming,Laptop,155.5215,0.00044914627514861097,10.293531,0.0,200,-64.84,27.7,5.55,15.85,54.36,64-QAM,13
234,eMBB,2,Non-GBR,45,Video Conferencing,Smart TV,160.488,0.0005278949097514598,9.799289,0.0,200,-62.89,29.14,15.9655,13.07,91.39,64-QAM,14
235,eMBB,4,Non-GBR,49,AR Navigation,AR Headset,165.424,0.00043836359705993105,9.489513,0.0,50,-63.54,28.62,6.7715,20.79,23.82,64-QAM,19
236,eMBB,9,Non-GBR,54,Video Conferencing,AR Headset,160.2454,0.00048618254891757355,9.58491,0.0,100,-64.17,28.74,15.8947,15.61,104.62,64-QAM,13
237,eMBB,7,Non-GBR,47,Live Streaming,Laptop,158.0936,0.0005354235330712739,9.792592,0.0,100,-59.3,29.47,15.5579,10.0,27.41,64-QAM,12
238,eMBB,3,Non-GBR,45,Live Streaming,Smartphone,159.3437,0.0006455753716824372,10.619404,0.0,200,-61.76,31.25,13.6346,13.04,5.29,64-QAM,11
239,eMBB,1,Non-GBR,50,Live Streaming,Laptop,156.8828,0.0010408844561052722,10.039903,0.0,100,-61.92,30.61,11.9481,10.0,78.27,64-QAM,12
240,eMBB,6,Non-GBR,51,Live Streaming,Smartphone,166.4018,0.0010246697097765647,10.530799,0.0,100,-65.65,28.9,11.7224,13.91,98.24,64-QAM,14
241,eMBB,6,Non-GBR,53,Live Streaming,Smart TV,166.9673,0.0008559987705456197,10.341038,0.0,100,-64.63,30.41,15.1318,10.0,102.54,64-QAM,10
242,eMBB,8,Non-GBR,54,Live Streaming,Smart TV,168.8831,0.0007987425483333288,10.254137,0.0,100,-61.44,27.45,8.4882,10.0,53.89,64-QAM,10
243,eMBB,2,Non-GBR,48,VR Gaming,Smartphone,170.1062,0.0005450901438591639,10.534548,0.0,200,-66.54,29.46,10.6721,11.36,53.02,64-QAM,10
244,eMBB,7,Non-GBR,45,VR Gaming,Smartphone,174.2054,0.000474669667137895,9.866266,0.0,100,-60.37,31.51,12.7792,12.0,97.67,64-QAM,12
245,eMBB,8,Non-GBR,47,AR Navigation,Laptop,171.3504,0.0004429536735093867,10.042935,0.0,100,-62.32,28.67,10.0726,10.0,112.03,64-QAM,10
246,eMBB,6,Non-GBR,51,Cloud Download,Tablet,160.1994,0.0004080793694718303,10.077274,0.0,50,-55.51,27.73,9.5998,10.0,25.92,64-QAM,12
247,eMBB,5,Non-GBR,51,Live Streaming,Smart TV,161.4576,0.0004300511100775044,10.261618,0.0,200,-57.38,28.02,8.5766,10.0,104.12,64-QAM,10
248,eMBB,8,Non-GBR,48,Cloud Download,Tablet,156.158,0.0003763400776662945,10.308834,0.0,50,-62.36,27.37,10.8524,10.0,116.6,64-QAM,9
249,eMBB,9,Non-GBR,49,VR Gaming,Tablet,152.9133,0.000478706878294549,11.424209,0.0,50,-62.79,27.54,13.6919,12.87,113.59,64-QAM,11
250,eMBB,4,Non-GBR,51,VR Gaming,Smartphone,156.7488,0.0004812317504644057,10.817944,0.0,200,-60.01,28.44,6.9137,10.0,111.69,64-QAM,11
251,eMBB,4,Non-GBR,49,AR Navigation,Tablet,163.7287,0.00048261868869564644,10.34819,0.0,100,-58.59,26.89,15.6214,10.0,73.33,64-QAM,9
252,eMBB,4,Non-GBR,54,Cloud Download,Smartphone,162.0106,0.00045626427180371377,9.89504,0.0,50,-65.28,29.02,12.6751,10.0,94.54,64-QAM,10
253,eMBB,3,Non-GBR,47,VR Gaming,Smartphone,162.6317,0.0004746813207021558,9.535922,0.0,200,-66.17,30.05,14.2513,13.0,79.11,64-QAM,12
254,eMBB,8,Non-GBR,46,AR Navigation,AR Headset,171.2187,0.0005560555075835382,9.181963,0.0,100,-63.24,27.64,11.8027,10.0,86.95,64-QAM,10
255,eMBB,2,Non-GBR,52,Live Streaming,Smart TV,169.3195,0.00046796131461640473,9.786563,0.0,200,-60.83,31.28,14.3187,10.0,51.59,64-QAM,10
256,eMBB,5,Non-GBR,47,Live Streaming,AR Headset,181.9657,0.0004178417574223297,10.408499,0.0,50,-61.01,29.77,5.6653,10.0,55.01,64-QAM,11
257,eMBB,5,Non-GBR,51,Cloud Download,Tablet,179.8656,0.0004037092840492074,9.933822,0.0,100,-59.86,30.55,15.6999,10.0,99.78,64-QAM,12
258,eMBB,9,Non-GBR,53,Live Streaming,Tablet,164.2279,0.0003232564618684779,9.391868,0.0,100,-64.4,28.01,5.3883,10.0,92.73,64-QAM,12
259,eMBB,4,Non-GBR,54,Live Streaming,Tablet,166.8024,0.0002929121058073823,9.575441,0.0,200,-66.63,30.28,15.3948,10.0,115.38,64-QAM,11
260,eMBB,1,Non-GBR,53,Cloud Download,Laptop,166.6288,0.0002860932248823715,9.212033,0.0,100,-60.28,27.36,16.5691,10.0,84.62,64-QAM,9
261,eMBB,3,Non-GBR,46,VR Gaming,Laptop,171.9416,0.00035938024413567063,9.488112,0.0,50,-63.66,30.34,8.6976,10.0,102.74,64-QAM,12
262,eMBB,1,Non-GBR,49,AR Navigation,Smartphone,172.4924,0.00039243614627850555,9.500201,0.0,50,-66.04,29.26,7.7143,10.0,23.04,64-QAM,9
263,eMBB,4,Non-GBR,50,VR Gaming,AR Headset,168.0632,0.000418678168268528,8.643599,0.0,50,-61.71,29.83,14.046,10.0,75.89,64-QAM,12
264,eMBB,7,Non-GBR,45,AR Navigation,Laptop,158.0047,0.0005002682203276693,9.439596,0.0,200,-60.41,27.24,7.5387,10.0,41.37,64-QAM,9
265,eMBB,8,Non-GBR,53,Cloud Download,Tablet,156.0496,0.0004877364610036552,10.232896,0.0,100,-62.24,27.66,14.1364,10.0,44.38,64-QAM,11
266,eMBB,4,Non-GBR,52,Live Streaming,Tablet,150.6366,0.0005256741056726523,9.695417,0.0,100,-62.92,29.9,5.6035,10.0,36.12,64-QAM,10
267,eMBB,4,Non-GBR,48,Live Streaming,AR Headset,148.0959,0.0005126833986549748,9.343685,0.0,100,-62.7,27.39,5.7486,11.89,47.62,64-QAM,10
268,eMBB,9,Non-GBR,53,Live Streaming,AR Headset,152.9082,0.00053675083975601,9.374114,0.0,50,-62.74,29.69,15.0677,10.0,64.38,64-QAM,10
269,eMBB,9,Non-GBR,52,VR Gaming,Smart TV,163.2459,0.0004780306162193872,9.416928,0.0,100,-64.7,26.95,12.5975,10.0,62.86,64-QAM,9
270,eMBB,1,Non-GBR,50,Live Streaming,Smart TV,163.8648,0.0003066846609091711,9.608054,0.0,50,-63.43,30.27,14.6302,10.0,87.13,64-QAM,9
271,eMBB,2,Non-GBR,45,VR Gaming,Smartphone,155.032,0.0003172656659353513,10.439071,0.0,100,-61.44,26.91,8.1707,12.39,118.83,64-QAM,10
272,eMBB,8,Non-GBR,47,VR Gaming,Smartphone,157.5932,0.00043546029072183786,10.04463,0.0,50,-61.36,29.83,12.1904,10.0,88.31,64-QAM,9
273,eMBB,7,Non-GBR,52,Video Conferencing,Tablet,164.3566,0.0005251076724548439,9.391491,0.0,100,-62.11,29.71,11.7674,12.25,94.49,64-QAM,10
274,eMBB,1,Non-GBR,46,AR Navigation,Smartphone,158.7266,0.0006236296561858222,8.538666,0.0,200,-63.99,27.95,11.4633,10.0,101.79,64-QAM,10
275,eMBB,6,Non-GBR,53,Video Conferencing,Smart TV,157.0772,0.0007626098434056971,8.130856,0.0,200,-62.36,29.87,12.217,10.0,21.87,64-QAM,9
276,eMBB,9,Non-GBR,50,Video Conferencing,Laptop,156.7706,0.0007368772111687108,8.126062,0.0,50,-66.62,29.26,11.0171,11.34,76.81,64-QAM,11
277,eMBB,1,Non-GBR,49,Video Conferencing,Smartphone,151.6966,0.00072940606085554,9.028818,0.0,50,-61.84,28.09,9.107,10.99,23.14,64-QAM,11
278,eMBB,8,Non-GBR,49,Cloud Download,Smartphone,156.147,0.0006221244824240337,8.633112,0.0,100,-59.14,27.49,7.7003,10.0,87.68,64-QAM,12
279,eMBB,1,Non-GBR,53,VR Gaming,Laptop,155.2313,0.000571745281814408,8.660546,0.0,100,-65.26,25.9,13.0085,11.55,17.9,64-QAM,10
280,eMBB,2,Non-GBR,46,AR Navigation,AR Headset,157.6636,0.0006301970576684807,8.556893,0.0,200,-63.31,29.46,7.2272,10.68,58.89,64-QAM,12
281,eMBB,1,Non-GBR,52,VR Gaming,AR Headset,151.9485,0.0007651143759398755,9.064382,0.0,100,-61.88,26.38,11.9226,12.7,100.63,64-QAM,12
282,eMBB,3,Non-GBR,51,VR Gaming,Smart TV,150.2727,0.000708597959070649,10.158255,0.0,50,-60.47,28.66,6.9626,14.87,15.89,64-QAM,14
283,eMBB,6,Non-GBR,54,Live Streaming,Smart TV,156.19,0.0006254796274323898,9.552436,0.0,50,-64.54,27.79,11.5226,18.19,40.26,64-QAM,17
284,eMBB,2,Non-GBR,51,AR Navigation,Smart TV,153.6408,0.0006089564373044339,9.05155,0.0,50,-63.44,29.99,12.6439,10.29,90.84,64-QAM,11
285,eMBB,1,Non-GBR,51,Cloud Download,Smartphone,165.1624,0.0006643681730116334,9.385998,0.0,50,-68.13,27.45,7.4835,20.98,38.69,64-QAM,20
286,eMBB,2,Non-GBR,52,VR Gaming,Smart TV,160.6321,0.0004921389927446967,9.482601,0.0,50,-61.79,28.51,5.493,10.0,106.91,64-QAM,10
287,eMBB,8,Non-GBR,45,Live Streaming,Laptop,161.2324,0.00032301237960631396,10.140637,0.0,200,-58.98,29.57,6.3152,15.32,86.1,64-QAM,13
288,eMBB,9,Non-GBR,51,AR Navigation,Smart TV,166.2153,0.00030757166219925493,10.062152,0.0,200,-63.08,28.69,12.0373,18.15,60.29,64-QAM,15
289,eMBB,9,Non-GBR,50,Live Streaming,AR Headset,156.0693,0.0002603827250242484,9.517464,0.0,50,-63.62,28.69,13.9622,17.86,77.31,64-QAM,16
290,eMBB,2,Non-GBR,54,AR Navigation,Smart TV,145.711,0.0002564270831795971,9.523148,0.0,100,-62.51,29.13,4.8303,15.78,92.49,64-QAM,16
291,eMBB,8,Non-GBR,46,Cloud Download,Tablet,139.0052,0.0002703598521588852,9.780762,0.0,50,-63.56,25.93,11.3137,17.67,112.15,64-QAM,15
292,eMBB,1,Non-GBR,49,AR Navigation,Smartphone,150.3518,0.00026774764771757856,9.849443,0.0,200,-65.12,29.39,8.1028,17.47,6.89,64-QAM,15
293,eMBB,3,Non-GBR,47,Cloud Download,AR Headset,148.5758,0.0003771137674298071,9.745104,0.0,50,-61.92,29.13,9.4341,17.84,66.89,64-QAM,15
294,eMBB,3,Non-GBR,51,VR Gaming,AR Headset,166.2637,0.0004142968991758675,9.930066,0.0,200,-64.11,26.19,15.7984,22.82,20.74,64-QAM,21
295,eMBB,6,Non-GBR,52,Live Streaming,Smart TV,161.6068,0.000447866552935261,10.132612,0.0,200,-64.37,27.43,8.6036,22.01,9.15,64-QAM,18
296,eMBB,9,Non-GBR,47,Video Conferencing,Laptop,162.1514,0.0005089366966263641,10.405293,0.0,50,-65.86,27.99,10.1464,19.54,70.1,64-QAM,19
297,eMBB,1,Non-GBR,53,Video Conferencing,AR Headset,171.2234,0.00041175024446913494,10.264499,0.0,50,-62.39,27.3,5.3007,25.0,101.45,64-QAM,21
298,eMBB,4,Non-GBR,45,Cloud Download,Smart TV,181.1664,0.0005103676579813752,9.731134,0.0,100,-63.45,28.11,6.4698,23.9,119.6,64-QAM,23
299,eMBB,5,Non-GBR,51,Cloud Download,Laptop,189.6513,0.000502056305016258,9.428983,0.0,200,-66.33,29.54,9.1225,26.1,41.16,64-QAM,22
300,eMBB,6,Non-GBR,48,Video Conferencing,Smartphone,191.3324,0.0005677759391548388,9.696416,0.0,100,-63.24,29.0,6.113,26.24,4.49,64-QAM,23
301,eMBB,7,Non-GBR,50,VR Gaming,Smart TV,191.2393,0.0004589903639876665,8.906449,0.0,50,-65.5,25.78,14.1892,22.54,17.78,64-QAM,20
302,eMBB,6,Non-GBR,54,VR Gaming,Smart TV,188.7097,0.00034830751047633293,8.822293,0.0,200,-66.37,28.53,11.2939,24.03,76.95,64-QAM,20
303,eMBB,3,Non-GBR,46,Cloud Download,AR Headset,188.2154,0.0004228972602970447,8.364339,0.0,100,-67.25,29.13,12.8683,28.64,21.7,64-QAM,23
304,eMBB,6,Non-GBR,46,Video Conferencing,Smartphone,179.867,0.00046246178340341256,8.18078,0.0,100,-69.32,27.69,7.5949,28.91,112.07,64-QAM,26
305,eMBB,8,Non-GBR,50,Cloud Download,AR Headset,171.4766,0.00039534752456794176,8.644344,0.0,100,-64.6,28.87,8.6965,27.69,0.59,64-QAM,24
306,eMBB,2,Non-GBR,50,AR Navigation,Smart TV,169.7512,0.0003464534536598061,8.489512,0.0,50,-69.42,30.14,12.9805,28.78,62.22,64-QAM,26
307,eMBB,3,Non-GBR,52,Cloud Download,Smart TV,167.7434,0.0004454497206088043,8.280464,0.0,50,-69.04,28.24,16.3669,32.93,16.45,64-QAM,27
308,eMBB,8,Non-GBR,47,VR Gaming,Smartphone,163.994,0.0003627991802233727,7.394598,0.0,50,-69.75,27.58,5.4986,27.98,53.65,64-QAM,26
309,eMBB,4,Non-GBR,46,VR Gaming,Smartphone,168.2587,0.0005102659374607822,7.689716,0.0,200,-66.58,28.36,15.5348,32.06,15.87,64-QAM,28
310,eMBB,9,Non-GBR,48,Live Streaming,Laptop,173.0803,0.00043120891450061796,7.885313,0.0,50,-66.39,27.17,12.1817,30.46,62.57,64-QAM,28
311,eMBB,6,Non-GBR,53,AR Navigation,Tablet,171.79,0.0004937111750117042,8.805668,0.0,200,-66.87,26.93,11.935,31.06,107.07,64-QAM,28
312,eMBB,4,Non-GBR,52,AR Navigation,AR Headset,179.5051,0.0004654179458287157,8.347748,0.0,100,-69.21,25.91,11.6713,35.64,85.74,64-QAM,30
313,eMBB,9,Non-GBR,51,Live Streaming,Tablet,169.9446,0.0005246061107148487,8.217357,0.0,100,-69.43,28.8,5.9239,35.45,34.26,64-QAM,31
314,eMBB,7,Non-GBR,47,Live Streaming,Smart TV,168.0369,0.0004718463761794093,8.117104,0.0,50,-66.28,25.17,6.0983,36.03,86.42,64-QAM,32
315,eMBB,6,Non-GBR,50,Live Streaming,Smart TV,163.5594,0.00046110254274224635,8.691469,0.0,100,-68.73,28.49,11.7867,38.12,39.27,64-QAM,34
316,eMBB,3,Non-GBR,51,VR Gaming,AR Headset,152.7863,0.0004691284266347265,8.338936,0.0,50,-66.34,27.26,8.2302,34.87,75.85,64-QAM,29
317,eMBB,3,Non-GBR,54,VR Gaming,Laptop,155.1025,0.0003930412603222265,8.222159,0.0,200,-69.26,24.16,14.612,37.44,105.56,64-QAM,31
